,Unnamed: 0,Unnamed: 0.1,caption,comments,handle,likes,location,media_url,name,post_type,posted_date,url,cloud_url,user_id,shortcode,input,Level 1,Probability L1,Level 2,Probability L2,Aesthetics,Aesthetics Probability,ALL Level 1,ALL Probability L1,ALL Level 2,ALL Probability L2
28,28,28,"@dabbooratnani making it rain before the monsoons! Thanks for another fun fast shoot ❤️

#dabbooratnanicalendar2021
Photography #dabbooratnani 
Assisted by @manishadratnani Makeup @rahulkothavale
Hair @amityashwant_hair
Styling @ayeshashroff 
Team Tiger @ishagoraksha 
Team DR @myrahratnani @kiararatnani @shivaanratnani 
Production @dabbooratnanistudio  Location @rustomjee_spaces  #dabbooratnanicalendar",9127,tigerjackieshroff,1111053,,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/205939109_3134013093498193_8868842436734348431_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=yqyK9I9S6SQAX_PrVti&edm=APU89FABAAAA&ccb=7-4&oh=d6d6792d3c7ae4ba882568fc8289efc5&oe=611FC30B&_nc_sid=86f79a,Tiger Shroff,image,2021-06-22 07:36:50,https://www.instagram.com/p/CQahDRVHDJB/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/CQahDRVHDJB_28.jpeg,1036534773,CQahDRVHDJB,tigerjackieshroff,Fitness fashion,0.22352655231952667,,,Dark Paradise,0.0295257568359375,Fitness fashion,0.09466552734375,,
29,29,29,"Every day should be Earth day. Be part of the solution.

#tsunamidehielo #earthday",145,kortajarenajon,25085,,https://instagram.fktw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/176040256_932372517335416_2712316167242108792_n.jpg?_nc_ht=instagram.fktw1-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=M6wP62agVJwAX-MEpEz&edm=APU89FABAAAA&ccb=7-4&oh=03346746e90b0ecbcc2832fad5ae8359&oe=611F1A7D&_nc_sid=86f79a,Jon Kortajarena,image,2021-04-22 21:07:19,https://www.instagram.com/p/CN-5UFKj0QU/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/CN-5UFKj0QU_29.jpeg,513022944,CN-5UFKj0QU,kortajarenajon,Narcoculture in Mexico,0.18684300780296328,,,Trashcore,0.140625,Trashcore,0.11248779296875,,
30,30,30,"My Teta and my Jido’s wedding in Nazareth, Palestine in 1941.   ❤️🇵🇸❤️

Princess Khairiah Daher Hadid (Whom i was given my middle name , Khair**❤️) , 

Grand Daughter of the Prince of Nazareth and the Ruler  of Galilee .. 

Married professor Anwar Hadid , from the Hadid Quarters of Safad, Palestine  of a Prominent Al Haj and Shiek Mohamed Hadid of Safad 

Together they had 8 beautiful babies. My aunts and uncles , Including my baba , @mohamedhadid , bottom right. With my uncle Mahmoud in his arms. And my Teta far left... With 8 children under the age of 15... Who were taken out of their homes in Palestine in 1948 , becoming refugees in Syria, then Lebanon , then Tunisia. 

I love my family, I love my Heritage , I love Palestine ❤️ I will stand strong to keep their hope for a better land in my heart. A better world for our people and the people around them. They can never erase our history. History is history !",18076,bellahadid,2958335,,https://instagram.fbkk22-5.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/187214426_177829954221445_4953970805323311828_n.jpg?_nc_ht=instagram.fbkk22-5.fna.fbcdn.net&_nc_cat=101&_nc_ohc=g_RLMhzVAloAX8jDD73&edm=APU89FABAAAA&ccb=7-4&oh=a7fc5e8adb06516a811d6e956c80ff38&oe=611F4D28&_nc_sid=86f79a,Bella 🦋,image,2021-05-15 18:55:50,https://www.instagram.com/p/CO54jNGtgbs/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/CO54jNGtgbs_30.jpeg,16516077,CO54jNGtgbs,bellahadid,Guido (slang),0.07773708552122116,,,Regional Gothic,0.1502685546875,Regional Gothic,0.135009765625,,
31,31,31,Earth day is everyday 🌍,359,sarasampaio,131677,,https://scontent-prg1-1.cdninstagram.com/v/t51.2885-15/e35/176140763_1184090352061864_3372069327325519077_n.jpg?_nc_ht=scontent-prg1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=QAim2UR8y1sAX96Kf7R&edm=APU89FABAAAA&ccb=7-4&oh=e37fee83c325ed7dc7e81df3e86975a9&oe=61205E79&_nc_sid=86f79a,Sara Sampaio,image,2021-04-22 15:51:56,https://www.instagram.com/p/CN-VOEvANRJ/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/CN-VOEvANRJ_31.jpeg,6330287,CN-VOEvANRJ,sarasampaio,Surf culture,0.5514230728149414,SurfGirl,0.4543928503990173,Surf Crush,0.5771484375,Surf Crush,0.50634765625,,
32,32,32,"Practising Jianzi for the first time, I love it 🙌🏻 Thanks to my fans in China for getting me into this new game",4299,davidbeckham,776937,,https://instagram.fczl2-2.fna.fbcdn.net/v/t50.2886-16/125395752_409682566879350_5848549512831124266_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjQ4MC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=instagram.fczl2-2.fna.fbcdn.net&_nc_cat=106&_nc_ohc=7m35eAHsLz0AX9A_NF4&edm=AABBvjUBAAAA&vs=17879860615924888_1241041371&_nc_vs=HBksFQAYJEdDaGplUWQybU42bm1uUUJBQ3BEbFlQTE9DcFJia1lMQUFBRhUAAsgBABUAGCRHTzdEZWdjMGhuMTJBU3NFQU1QNDFXR2owcmRCYmtZTEFBQUYVAgLIAQAoABgAGwAVAAAmsO7%2Fp%2B7owj8VAigCQzMsF0AmRBiTdLxqGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHXqBwA%3D&_nc_rid=4b97128f29&ccb=7-4&oe=611B3BE9&oh=2aa0605766e08be1f3a550b7a3dcc70b&_nc_sid=83d603,David Beckham,video,2020-11-17 14:29:05,https://www.instagram.com/p/CHsfcS7hxY0/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/CHsfcS7hxY0_32.jpeg,186904952,CHsfcS7hxY0,davidbeckham,,,,,,,,,,
33,33,33,"What an honor! Thank you so much @tribeca film festival for believing in Venus As a Boy @vaabmovie and thank you to everyone who made this film possible. @thetyhodges, Gian, + the team, I will always hold this project close to my heart and I am so grateful for what bringing Ruby to life taught me. I could go on and on about how amazing you guys are but I’ll keep this short and sweet 😁😄 Thank you thank you thank you!",59,oliviaculpo,11056,,https://scontent-arn2-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/181184046_4395630797134232_3530673494175974070_n.jpg?_nc_ht=scontent-arn2-2.cdninstagram.com&_nc_cat=108&_nc_ohc=ETYggZpFR0oAX8hCANc&edm=APU89FABAAAA&ccb=7-4&oh=47a460c5afd9d6e43f3f40c882dbfd86&oe=611FA8DF&_nc_sid=86f79a,Olivia Frances Culpo,image,2021-05-04 14:32:42,https://www.instagram.com/p/COdFsVmnNU5/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/COdFsVmnNU5_33.jpeg,14549808,COdFsVmnNU5,oliviaculpo,Soulboy,0.19156649708747864,,,Soulboys,0.239501953125,Soulboys,0.1517333984375,,
34,34,34,5.1.21 🌸,561,oliviaculpo,154317,Baglioni Resort Maldives,https://scontent-arn2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/179945955_290575469323876_4484592337276558304_n.jpg?_nc_ht=scontent-arn2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=31CZ5x5SXqoAX8TtnnO&edm=APU89FABAAAA&ccb=7-4&oh=19c56a72ea9d3b3a92f7e67c9ec297a4&oe=6120B013&_nc_sid=86f79a,Olivia Frances Culpo,image,2021-05-01 16:25:29,https://www.instagram.com/p/COVkNslnxvW/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/COVkNslnxvW_34.jpeg,14549808,COVkNslnxvW,oliviaculpo,Downshifting (lifestyle),0.1753714233636856,,,Pale,0.03717041015625,Downshifting (lifestyle),0.0310821533203125,,
35,35,35,Sat here in our stadium feeling proud of what we have built @intermiamicf . Ready for this season to start ⚽️,6955,davidbeckham,1887692,,https://instagram.fist6-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/146029344_880916162726986_1997917942862580541_n.jpg?_nc_ht=instagram.fist6-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=eyqm5vtVBboAX_AsuHU&edm=APU89FABAAAA&ccb=7-4&oh=8cc34de8a045db907c55746563773314&oe=611FE555&_nc_sid=86f79a,David Beckham,image,2021-02-05 02:42:51,https://www.instagram.com/p/CK5OgN5BeoK/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/CK5OgN5BeoK_35.jpeg,186904952,CK5OgN5BeoK,davidbeckham,Trucking subculture,0.1867796927690506,Truck-driving country,0.4582926630973816,Miami Metro,0.427490234375,Miami Metro,0.306640625,,
36,36,36,NYC i missed you so much 😍🥰🥺,446,oliviaculpo,103652,"New York, New York",https://instagram.fbkk3-4.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/202030204_317917279940813_4067628186956965176_n.jpg?_nc_ht=instagram.fbkk3-4.fna.fbcdn.net&_nc_cat=105&_nc_ohc=q5WNpfV4fYEAX9chIYi&edm=APU89FABAAAA&ccb=7-4&oh=19f7e020d75b651a4f79e3d71ac3f986&oe=611FEB55&_nc_sid=86f79a,Olivia Frances Culpo,image,2021-06-14 23:08:47,https://www.instagram.com/p/CQHlWFtHMZr/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/CQHlWFtHMZr_36.jpeg,14549808,CQHlWFtHMZr,oliviaculpo,Sloane Ranger,0.5388679504394531,,,Chic Modernist,0.2171630859375,Sloane Ranger,0.1822509765625,,
37,37,37,We have the most incredible fans. This win was for you. You make it all worth it 🙌🏻⚽️ @siegemiami @southernlegionmia @vicecity1896 @intermiamicf,1394,davidbeckham,373938,,https://instagram.fbkk2-5.fna.fbcdn.net/v/t51.2885-15/e35/229557622_122557693427098_8325020962036386763_n.jpg?_nc_ht=instagram.fbkk2-5.fna.fbcdn.net&_nc_cat=1&_nc_ohc=yB3prkcRvLsAX9T5QYT&edm=ABfd0MgBAAAA&ccb=7-4&oh=1c40110a772e95fd39811b5c184428f7&oe=611FE507&_nc_sid=7bff83,David Beckham,image,2021-08-01 14:30:45,https://www.instagram.com/p/CSCQN5aowWX/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/CSCQN5aowWX_37.jpeg,186904952,CSCQN5aowWX,davidbeckham,Far-right subcultures,0.31717178225517273,,,Steelpunk,0.09326171875,Far-right subcultures,0.238037109375,,
38,38,38,Think i had another rep in me? 180 kgs #squats #legdays @mmamatrixgym,5856,tigerjackieshroff,800005,,https://instagram.fbwn1-1.fna.fbcdn.net/v/t50.2886-16/212593904_864977384114316_7404530632443049446_n.mp4?_nc_ht=instagram.fbwn1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=VAmdz90j84UAX80h6Dn&edm=AABBvjUBAAAA&ccb=7-4&oe=611B217D&oh=83166ab2e4448c5739a50897d98dfb0b&_nc_sid=83d603,Tiger Shroff,video,2021-07-04 06:07:52,https://www.instagram.com/p/CQ5QD2THDuC/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/CQ5QD2THDuC_38.jpeg,1036534773,CQ5QD2THDuC,tigerjackieshroff,,,,,,,,,,
39,39,39,,7007,bellahadid,2030362,,https://instagram.fcks2-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/178833079_2872750259655080_1128165924864361888_n.jpg?_nc_ht=instagram.fcks2-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=VQcGTnY2OY8AX9J5dCa&edm=APU89FABAAAA&ccb=7-4&oh=6d5be6c5a50063b8ba97b3edb3adc963&oe=611FE6CC&_nc_sid=86f79a,Bella 🦋,image,2021-04-27 17:12:48,https://www.instagram.com/p/COLWcySAdZZ/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/COLWcySAdZZ_39.jpeg,16516077,COLWcySAdZZ,bellahadid,Cyberpunk,0.10977958887815477,Cyberpunk,0.4108574390411377,Femme Fatale,0.32861328125,Femme Fatale,0.299560546875,,
40,40,40,"So nice to be back with these 2 , olive was playing hard to get didn’t really wanna cuddle just yet.. #mansbestfriend 🐶🐶🐶",4701,davidbeckham,922591,,https://instagram.ftas1-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/178167946_248960607011160_6517538053464415907_n.jpg?_nc_ht=instagram.ftas1-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=HWSk9DOiu3MAX9Ot3pw&edm=APU89FABAAAA&ccb=7-4&oh=ca4923088c3bb5aaffd59ede2045c878&oe=611F0568&_nc_sid=86f79a,David Beckham,image,2021-04-28 09:11:40,https://www.instagram.com/p/CONELtLBMUD/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/CONELtLBMUD_40.jpeg,186904952,CONELtLBMUD,davidbeckham,Perpetual traveler,0.07029978930950165,,,Petcore,0.1807861328125,Petcore,0.1546630859375,,
41,41,41,"Eternally grateful for all your love support and acceptance ❤️🙏 just wanted to put together and share some of my fav action clips through my journey as an action hero. Special thanks to my #tigerian army, as long as my legs don’t give out on me hope i can continue to entertain you ❤️ lots of love always.

#7years #fromheropantitoheropanti2",9709,tigerjackieshroff,859452,,https://instagram.fzrh1-1.fna.fbcdn.net/v/t51.2885-15/e35/190083781_489652319151054_2119670662313698692_n.jpg?_nc_ht=instagram.fzrh1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=6s4mqgYuGVIAX9klCdZ&edm=APU89FABAAAA&ccb=7-4&oh=94ebdb9dfe0cdba3697308e88c9f1e43&oe=611B3529&_nc_sid=86f79a,Tiger Shroff,image,2021-05-23 11:17:53,https://www.instagram.com/p/CPNqgAdHVYk/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/CPNqgAdHVYk_41.jpeg,1036534773,CPNqgAdHVYk,tigerjackieshroff,Guido (slang),0.13819386065006256,,,Changelingcore,0.051910400390625,Changelingcore,0.04052734375,,
42,42,42,*checks iphone for water damage* 😜 @gregswalesart,2787,oliviaculpo,318642,,https://scontent-vie1-1.cdninstagram.com/v/t50.2886-16/184704194_934707973738519_4931380380393513685_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcy5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=A3Csl9EAxO0AX8RF-xF&edm=AABBvjUBAAAA&vs=289868109523818_3587355303&_nc_vs=HBksFQAYJEdNSmNBZ3NYVUw2b0hGSURBTldpcnhGVXlHOUVicV9FQUFBRhUAAsgBABUAGCRHS2NoN3dvVm90NllVWTBBQUNXdm0yU29tV05rYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmpqTRrZyvxT8VAigCQzMsF0AyIgxJul41GBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BBwA%3D&_nc_rid=a69e738eb1&ccb=7-4&oe=611B556C&oh=ce2ced13ac9996e347f4bb209bc1b4ac&_nc_sid=83d603,Olivia Frances Culpo,video,2021-05-11 14:28:16,https://www.instagram.com/p/COvGubQniiZ/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/COvGubQniiZ_42.jpeg,14549808,COvGubQniiZ,oliviaculpo,,,,,,,,,,
43,43,43,"Tommorow we active 
@cacti",4617,travisscott,1774346,,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/160247998_273755027457272_8428565999431506980_n.jpg?_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=ijYhWIi8Zk0AX9yn27v&edm=APU89FABAAAA&ccb=7-4&oh=72f43221888f7299baebf3b510c07c04&oe=611FEBAF&_nc_sid=86f79a,flame,image,2021-03-15 02:45:59,https://www.instagram.com/p/CMbFEY5j9bz/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/CMbFEY5j9bz_43.jpeg,18900337,CMbFEY5j9bz,travisscott,Urban pop culture,0.1290704607963562,,,R&B,0.07769775390625,Urban pop culture,0.07659912109375,,
44,44,44,Coachella nostalgia 🌵🎡 What’s your fav look?,575,oliviaculpo,91882,,https://scontent-gru1-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/175567780_265217781972188_6187724450837305201_n.jpg?_nc_ht=scontent-gru1-2.cdninstagram.com&_nc_cat=108&_nc_ohc=jtjZElRGJQsAX-yxXTV&edm=APU89FABAAAA&ccb=7-4&oh=c97ad526ffc24bb1b96f6f7dd6dd1aa6&oe=611FB401&_nc_sid=86f79a,Olivia Frances Culpo,image,2021-04-18 18:17:03,https://www.instagram.com/p/CN0SpeuHBVv/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/CN0SpeuHBVv_44.jpeg,14549808,CN0SpeuHBVv,oliviaculpo,Leisure suit,0.2843619287014008,,,Lounge,0.049896240234375,Leisure suit,0.05572509765625,,
45,45,45,FAMARA by @cristinadelpeso @_carlesmedina_,196,kortajarenajon,42082,,https://instagram.ftru2-3.fna.fbcdn.net/v/t51.2885-15/e35/181843317_4197765630282858_256226244313694142_n.jpg?_nc_ht=instagram.ftru2-3.fna.fbcdn.net&_nc_cat=106&_nc_ohc=95kCNZ9M-EMAX_fwDrB&edm=APU89FABAAAA&ccb=7-4&oh=bdd029883074f6d8e67180e695c80118&oe=61203984&_nc_sid=86f79a,Jon Kortajarena,image,2021-05-02 16:59:32,https://www.instagram.com/p/COYM5_rDBEh/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/COYM5_rDBEh_45.jpeg,513022944,COYM5_rDBEh,kortajarenajon,Surf culture,0.9516882896423341,Index of surfing articles,0.3390654325485229,Surf Crush,0.6845703125,Surf culture,0.712890625,Index of surfing articles,0.341552734375
46,46,46,🔑💛🔐📝,4857,bellahadid,1472829,,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/217881498_216555687139157_8260410191558149897_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=1&_nc_ohc=7LYbJLWaY-8AX_dT2Ma&edm=APU89FABAAAA&ccb=7-4&oh=c749a81c3b879811cd31ba71df1660e4&oe=61208832&_nc_sid=86f79a,Bella 🦋,image,2021-07-17 15:49:06,https://www.instagram.com/p/CRbxQjMNc-M/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/CRbxQjMNc-M_46.jpeg,16516077,CRbxQjMNc-M,bellahadid,Hot wife,0.6416928172111511,,,Bimbo Casual,0.1275634765625,Hot wife,0.3017578125,,
47,47,47,That golden light,625,sarasampaio,173589,"Los Angeles, California",https://instagram.ftpe8-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/178451117_232265892007875_1398175859729625761_n.jpg?_nc_ht=instagram.ftpe8-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=aeW7sBIU3ncAX8dUxzS&edm=APU89FABAAAA&ccb=7-4&oh=a4b8f1a872608b096ffbb4b868dd40a0&oe=611F8CFB&_nc_sid=86f79a,Sara Sampaio,image,2021-04-29 16:54:10,https://www.instagram.com/p/COQd6BVgxxJ/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/COQd6BVgxxJ_47.jpeg,6330287,COQd6BVgxxJ,sarasampaio,Big Beautiful Woman,0.2985260486602783,,,Golden Hour,0.1927490234375,Golden Hour,0.177001953125,,
48,48,48,🚧,6015,bellahadid,2003366,,https://instagram.fbkk3-4.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/208519837_1208982609571176_2231512037153178612_n.jpg?_nc_ht=instagram.fbkk3-4.fna.fbcdn.net&_nc_cat=1&_nc_ohc=6Pe5xwyBSR0AX-w63N5&edm=APU89FABAAAA&ccb=7-4&oh=c5d885252ccd72c9f3be64a2aad14cc3&oe=611F2D21&_nc_sid=86f79a,Bella 🦋,image,2021-06-25 19:18:37,https://www.instagram.com/p/CQjfv5pNuQP/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/CQjfv5pNuQP_48.jpeg,16516077,CQjfv5pNuQP,bellahadid,Stan Twitter,0.1489296704530716,,,French Girl,0.05718994140625,French Girl,0.044921875,,
49,49,49,It’s the socks for me! 😅,1024,sarasampaio,315206,"Los Angeles, California",https://instagram.ftpe8-4.fna.fbcdn.net/v/t51.2885-15/e35/173234812_475237530378442_6856569819064109696_n.jpg?_nc_ht=instagram.ftpe8-4.fna.fbcdn.net&_nc_cat=110&_nc_ohc=l8xYtGQEdh4AX9ORFP7&edm=APU89FABAAAA&ccb=7-4&oh=a510671b426f887ce0ddcc7a687faa95&oe=611B8734&_nc_sid=86f79a,Sara Sampaio,image,2021-04-26 20:31:47,https://www.instagram.com/p/COJIbQSgSz-/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/COJIbQSgSz-_49.jpeg,6330287,COJIbQSgSz-,sarasampaio,Stan Twitter,0.2047720104455948,,,Boujee,0.1658935546875,Boujee,0.151123046875,,
50,50,50,"Chilling at @casasualanzarote with @gandiablasco_official by @ngarro 

#gandiablascogroup",161,kortajarenajon,53353,,https://instagram.ftru2-2.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/178460948_217568766797007_6347966772554209784_n.jpg?_nc_ht=instagram.ftru2-2.fna.fbcdn.net&_nc_cat=103&_nc_ohc=Et3xjeEabMUAX9WyquE&edm=APU89FABAAAA&ccb=7-4&oh=197a1bc13eb4b465a66cc8013fc5ca68&oe=612011C6&_nc_sid=86f79a,Jon Kortajarena,image,2021-04-28 09:54:21,https://www.instagram.com/p/CONJEYgjdQx/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/CONJEYgjdQx_50.jpeg,513022944,CONJEYgjdQx,kortajarenajon,Soulboy,0.10378146916627884,,,Summer,0.054534912109375,Summer,0.037078857421875,,
51,51,51,Heres a one shot (no cut) of me Trying to match the other me’s on the screen behind me...think i managed to match myself ok👀🕺❤️ #casanova #outnow,3768,tigerjackieshroff,462476,,https://instagram.fbkk2-5.fna.fbcdn.net/v/t50.2886-16/139019253_786773368600318_1357862025194011702_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=instagram.fbkk2-5.fna.fbcdn.net&_nc_cat=110&_nc_ohc=yZmXdgBUxrUAX9k3-8b&edm=AABBvjUBAAAA&vs=17888069875930235_3526123550&_nc_vs=HBksFQAYJEdQVkRTUWpfZGlmemtNc0NBRFo4cmxGUkdOZ1Nia1lMQUFBRhUAAsgBABUAGCRHRFI4VEFqWExIaVU4SThBQUl0MkdBQmJsOWQzYmtZTEFBQUYVAgLIAQAoABgAGwAVAAAm9uPLstnGxj8VAigCQzMsF0Az1T987ZFoGBJkYXNoX2Jhc2VsaW5lXzJfdjERAHXqBwA%3D&_nc_rid=9802cf2027&ccb=7-4&oe=611B3E2B&oh=f7d66d855053ba1b85163b8e6c66fb76&_nc_sid=83d603,Tiger Shroff,video,2021-01-15 10:58:35,https://www.instagram.com/p/CKEBxPcnasZ/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/CKEBxPcnasZ_51.jpeg,1036534773,CKEBxPcnasZ,tigerjackieshroff,,,,,,,,,,
52,52,52,"Grateful to @jackkybhagnani for pushing me to sing  #VandeMataram as my first hindi song. A lot of prep went into it with my vocal coach @suzanne_dmello and ofcourse @vishalmishraofficial ‘s guidance. So Happy to reunite with the amazing @remodsouza sir for this one❤️Here's a sneak peek for you that conspires thousands of emotions. ♥️ Excited!! Full song releasing on 10th August. 

@jackkybhagnani @jjustmusicofficial @dhanukadeesha @ankan_sen7 @jueevaidya @mekaushalkishore @warnermusicindia @rahuldid",7867,tigerjackieshroff,539548,,https://instagram.fkul16-1.fna.fbcdn.net/v/t50.2886-16/234157148_265886235347941_6001992200675369774_n.mp4?_nc_ht=instagram.fkul16-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=F6Dny1LlheMAX8AUy3z&edm=AABBvjUBAAAA&ccb=7-4&oe=611B9B0B&oh=0b4a5252e908c70a5a351a40b95487f9&_nc_sid=83d603,Tiger Shroff,video,2021-08-07 06:03:10,https://www.instagram.com/p/CSQy1rtHUSy/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/CSQy1rtHUSy_52.jpeg,1036534773,CSQy1rtHUSy,tigerjackieshroff,,,,,,,,,,
53,53,53,"So many great memories from past thanksgiving in America .. Does it get any better than Turkey , ham a glass of wine and football 🏈 on all day 😍 Happy Thanksgiving to all my friends in the US 🇺🇸",1947,davidbeckham,953117,,https://scontent-vie1-1.cdninstagram.com/v/t51.2885-15/e35/126295854_1024693094707764_6590816881040759226_n.jpg?_nc_ht=scontent-vie1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=E6AchsO9AGEAX-ETMPO&edm=APU89FABAAAA&ccb=7-4&oh=a6dc37cd22801f8efe4e654ab57bf1bd&oe=611F4E45&_nc_sid=86f79a,David Beckham,image,2020-11-26 12:42:28,https://www.instagram.com/p/CIDerzyBeNH/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/CIDerzyBeNH_53.jpeg,186904952,CIDerzyBeNH,davidbeckham,Plucky Brit,0.1578500270843506,,,Christcore,0.3515625,Christcore,0.26513671875,,
54,54,54,"Festival de Cannes @chopard @diormakeup @jeanpaulgaultier Video @samvissermakeup 

I am once again honored to share a room with some of the most genius beings on the planet! I do not take this opportunity lightly - and I am just grateful to watch and learn about the arts on a first basis level. I Love you @chopard , thank you for having me walk the carpet for you! This is the greatest education of films for a girl to be blessed with. Thank you🖤",1672,bellahadid,559986,,https://instagram.fdar7-1.fna.fbcdn.net/v/t50.2886-16/10000000_4043585075734713_979864803303066302_n.mp4?_nc_ht=instagram.fdar7-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=5p8r0hw-dTUAX8vQu88&edm=AABBvjUBAAAA&ccb=7-4&oe=611B6EFA&oh=4192dab7a99885d182bba023b5d7c809&_nc_sid=83d603,Bella 🦋,video,2021-07-09 11:22:30,https://www.instagram.com/p/CRGr4Njjd5g/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/CRGr4Njjd5g_54.jpeg,16516077,CRGr4Njjd5g,bellahadid,,,,,,,,,,
55,55,55,Happy Birthday to my sister @lanzybear Thank you for being you- we are so lucky to have you in our lives. You are so loved and appreciated and I hope you feel it all today and everyday!! I love you so much. 🫀❤️,1709,bellahadid,1313915,,https://instagram.fsof11-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/226252838_633746177602183_907726486311842708_n.jpg?_nc_ht=instagram.fsof11-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=vOGj3qTWu1oAX9RlXxQ&edm=APU89FABAAAA&ccb=7-4&oh=beb6eebfddefa5872912b688062d9311&oe=611FA5BE&_nc_sid=86f79a,Bella 🦋,image,2021-07-27 16:22:34,https://www.instagram.com/p/CR1lCfVt2XN/,https://storage.googleapis.com/quilt-prod-sphere-results/media_files/CR1lCfVt2XN_55.jpeg,16516077,CR1lCfVt2XN,bellahadid,Leisure suit,0.11490332335233687,,,Fauvism,0.03179931640625,Leisure suit,0.047210693359375,,
