,x,y,labels,docs
1004,0.081980266,-2.4045582,21,"Fancy some munch for lunch? Get any Footlong Meal Deal with a packet of Walkers crisps, a drink, and a cookie delivered to your door Order now: we got it did somebody say just eat"
1005,0.50674546,-1.8401875,21,Feed the family for less with Hot Wings for just did somebody say just eat
1006,0.34901068,-2.4329808,36,Cookie Dough Chocolate Fudge Brownie Magnum Salted Caramel Choose your perfect pizza partner with buy one get one free on or ice cream from Order now:
1007,1.8687199,-1.6471112,16,It's time to get stuck in and get voting! Show your appreciation for your local favourite and you could win the chance to tuck into a free food every month for a year. Vote here:
1008,1.3198273,-2.0851989,13,Make it a date to remember this Valentines weekend with the Krispy Kreme Original Glazed Dozen valentines 2021
1009,1.2656558,-2.0124655,13,Make it a date to remember this Valentines weekend with the Starbucks Salted Caramel Hot Chocolate and Be My Valentine Shortbread
1010,1.5996192,0.29319322,-1,"We hear you Lauren, hopefully not long! ^MK"
1011,0.5282421,-1.9227935,35,"Veganuary, done right Get Greggs delivered for just when you spend exclusively by Just Eat. Order here:"
1012,0.4797371,-1.8686315,35,Get the KFC Original Recipe Vegan Burger delivered to your door for just when you spend . Order here:
1013,1.5079958,0.43259457,-1,We'll wait till the time is right ^MK
1014,1.4587772,0.4399061,56,You've made us proud Renee! ^MK
1015,3.3662598,-2.408936,32,"Together, we worked with and to provide Christmas meals and support for homeless and vulnerable people. Thank you for helping to make a difference."
1016,1.5575737,-1.9372936,-1,"December is the Friday of the year, so what better way to celebrate than with Fridays delicious Christmassy specials delivered to your door? Order yours here"
1017,1.4396328,-1.9636002,-1,Prezzos range of festive favourites have a sprinkling of yuletide yum. Theyre just a tap away this December. Order now:
1018,1.4624656,-1.9669383,-1,Feeling dough-ho-ho this Christmas? Zizzis festive flavours and famous favourites are just a tap away this December. Order yours here:
1019,3.2180443,-2.4004748,32,"Were working with charities and to help provide Christmas meals for at least homeless and vulnerable people. Donate , , or at checkout and we'll match it. T&amp;Cs apply. Card payments only. Just Eat will match donations up to ."
1020,1.9212012,-1.041187,45,Ever wanted an oil painting of Snoop Dogg in your house? Yeah weve got a kinda weird competition here. Reply to this tweet with the did somebody say snoop to win the painting in this vid. T&amp;Cs apply. Competition ends Midnight on December.
1021,0.93352616,-2.1823835,-1,Cant wait for that first sip of a Pumpkin Spice Latte? Get treats delivered only on Just Eat with no minimum spend halloween 2020
1022,0.99877745,-2.0311162,35,Sausage &amp; Egg McMuffin? Get  off brekkie* with code BREAKFAST25 Order now: *Offer ends th September. Participating McDonald's restaurants only. Valid from -11am. One time use. Full T&amp;Cs apply.
1023,2.0375187,-1.3603017,39,Win a free iFollow Match Pass to watch your favourite team and end the season in style (T&amp;Cs apply) Enter here: . Competition ends July at pm.
1024,0.01304503,-2.2787335,43,Fasten your seatbelts Serving up your drive-in dining experience with At The Drive In Cinema Retro drive-in cinema experience Food from dates across UK Silent car disco Stand up comedy Tickets:
1025,3.1947083,-2.459412,37,"good deed feed not only did feed the most vulnerable communities, they also supported NHS Heroes by giving away hot drinks and created the Pret LOVEs Heroes Bar with p of every sale going to NHS Charities together. Now thats a way to spread the love"
1026,2.8634686,-1.9615616,6,It's the first ever eSoccer Aid this Saturday and were proud to be an official for partner Tune in on Twitch at pm
1027,0.5408104,-1.901907,35,"The bakes are back, only delivered by Just Eat. Have we rolled out in your area yet? Find out at"
1028,0.5577757,-1.928963,35,"The bakes are back, only delivered by Just Eat. Have we rolled out in your area yet? Find out at"
1029,0.7823185,-1.970378,35,"The buckets are back! Grab pieces of Original Recipe Chicken for only , for a limited time only Offer is only available on delivery until June. At participating restaurants only. T&amp;Cs Apply."
1030,2.9470532,-2.185905,6,"It's the final weekend for Super Sunday. We're teaming up with participating Restaurant Partners to each donate  from orders to nhs charities together, and so you can use your wings for good T&amp;Cs apply."
1031,3.5502136,-1.7089254,32,"Thanks to you, we were able to come together with The big night in Appeal to raise k for and"
1032,2.1795113,-1.5959592,28,Lets celebrate the household heroes DM us or comment and well give them a well deserved shout out. good deed feed
1033,2.2121637,-0.90375483,28,You know who they are. Lets give them a well deserved shout out good deed feed
1034,1.9335198,-0.41051313,28,(And knows exactly what to order for you). good deed feed
1035,2.1908596,-1.528356,28,"Give them a good deed feed shoutout Tell us all about your legend of a mate, neighbour or local hero and how they made your day  better."
1036,2.1376557,-1.6405158,28,Give them a good deed feed shoutout Tell us all about the legend that went on a food run when you couldn't leave the house or the neighbour who dropped off a litre of milk when all you wanted was a cuppa. Lets give them the shout out they deserve.
1037,2.8376896,-2.1047716,6,"On Sundays, were teaming up with participating Restaurant Partners to each donate  from orders to , and so you can use your wings for good every weekend T&amp;Cs apply."
1038,1.5110695,-1.0456693,45,"XBOX ONLY: Every squad needs to stick together, especially in .Tag your COD squad of four mates and well give the winning team a free download of the codmw2 each. Remember the hashtag just eat cod for your chance to win! T&amp;Cs apply."
1039,2.9811215,-2.2753801,6,"Not all heroes wear capes. Order on Sundays and  of your spend will go to NHS and key worker charities.  from us,  from participating Restaurant Partners T&amp;Cs apply."
1040,0.46955103,-1.8098247,35,Drumroll please A bucket load of KFC locations are back on Just Eat with many more to follow
1041,2.9637108,-2.2413764,6,"Not all heroes wear capes. Order on Sundays and  of your spend will go to NHS and key worker charities.10 from us,10 from participating Restaurant Partners T&amp;Cs apply."
1042,3.2994545,-2.5207055,32,"From all of us at Just Eat, thank you to our incredible NHS staff for your continued hard work on the front line. Keep your eyes peeled for the unveiling of our new initiative launching this week, providing support to NHS and key workers working hard to keep our country safe"
1043,0.5731125,-1.7054375,-1,So is coming back. This breaking news has got us tweeting letters to pastries like...
1044,3.4279006,-2.5398335,32,"Were very proud to work with our charity partner and to deliver food parcels to support vulnerable people at a time when they need it most. Together, we can make a difference. Find out more"
1045,0.34737405,-1.6928622,-1,Yes now on Just Eat. Are you in one of the ten lucky London locations?
1046,3.1870046,-2.4035578,32,"NHS workers have saved over million with their  discount. And to say thanks a million to the NHS, the offers now running till April."
1047,0.44535863,-1.6929803,-1,"rate my kfc - /10 for effort, but theres only one Colonel and hes back on Just Eat. Are you one of the lucky locations? Photo"
1048,3.2506845,-5.0744042,45,Everybody has their COD squad. Tag yours and well give the winning team free downloads of Modern Warfare remastered on PS4. Remember the hashtag just eat cod for your chance to win! T&amp;Cs apply. Winners will be selected at random Friday th April.
1049,0.9683041,0.3797822,51,We've got a favour to ask...
1050,3.1236405,-2.3660874,32,"As a heartfelt thank you to our incredible NHS, well continue to run this daily  off discount until April . So please share with any NHS friends and family you know, who can tuck in at"
1051,3.1439402,-2.3667674,32,"Were giving NHS staff  off to say thank you. If you work for the NHS, or know someone that does, find out more here:"
1052,3.0669863,-2.4297814,32,To the contact-free delivery drivers and local restaurants keeping us safe and fed. Thank you.
1053,3.3879356,-2.5972075,32,In this challenging time we are pleased to tell you were introducing a new m support package for our restaurant partners to help keep their doors open Read more here:
1054,0.80649847,-1.900601,35,It's Cheeky Tuesday Get  off orders over at selected restaurants only. T&amp;Cs apply.
1055,1.1433027,-2.2739167,-1,"Good thing he's wearing a helmet because Derek's fallen head over heels for this Valentine's Day Order the Love Dozen doughnuts, only on Just Eat. Selected stores only, while stocks lasts. Available until February ."
1056,2.9067545,-0.47760174,14,Turns out you can buy love. Use code VALENTINES15 for  off this weekend.
1057,0.50025886,-2.4415283,35,Free Magnum ice cream tub with any Pizza Hut Delivery pizza until February
1058,1.8387985,-1.0367635,39,Tell us who you would couple up with followed by get stuck in for a chance to win a cheeky VIP love island screening and a nights all-inclusive stay in London for you and your spice. +/T&amp;Cs apply
1059,0.6439488,-0.37421668,45,"A great question Keith - we have to stay true to form, right? Who doesn't love a pizza email blast... ^EM"
1060,2.2534113,-2.74918,16,"McDonald's is coming to Just Eat It's the Big (Mac) news you've all been waiting for. This year we'll be rolling out McDelivery across the country. Make sure we come to your area, register your interest:"
1061,0.69110006,0.40421203,43,Who's your favourite Derek? love island
1062,0.49028128,-1.7603991,35,kfc vegan burger is trending... reckon it's because started the hype? The KFC Vegan Burger - only delivered by Just Eat.
1063,0.43889347,0.82423085,41,When do you think the next bombshell will happen this season?love island
1064,4.6672525,-0.23681901,18,"NEW NEW NEW! Grab the express to fuller-looking brows ! The precise teardrop tip defines the brows, and the powder-packed sponge fills them in! Yes, its that easy !"
1065,1.6642965,0.8740377,56,"When in doubt, flip it out!"
1066,4.5626516,-0.42889056,18,If OFFICIALLY SPOOKY SZN ! We are rocking Super Stay Matte Ink originator till further notice !
1067,1.8552525,-0.9157661,43,Something astrological has LANDED!Introducing our Limited Edition Zodiac collection. From Capricorns Lead the Way to Sagittarius Founder SuperStay Into The Zodiac compliments every astrological mood! Click on the link in our bio to match your sign.
1068,3.5891454,-0.5062283,27,"GIVEAWAY ALERT! We partnered with to giveaway a beautiful Astyll Carry- On Luggage FULL of Maybelline products! To enter, follow the instructions below ."
1069,4.1237273,-0.15667437,9,Meet our NEW glow Perfector -in-1 makeup! This formula self-adjusts to match your EXACT skin tone! Available exclusively !
1070,4.615332,-0.20464289,18,Achieve juicy looking lips with lift gloss ! Available in shades.
1071,2.2366166,1.8203697,48,Me thinking of all of the fire makeup looks I should create this weekend.
1072,3.8471467,0.40837458,-1,Our Nudes of New York Eyeshadow Palette is a must this season! It has all the right shades to achieve fall looks!
1073,4.0881853,-0.27052295,46,We are rocking lifter gloss in the shade petal to brunch today !
1074,2.965426,-0.9344161,-1,We are obsessed with look for the metgala2021! She wore a never-before-seen mascara on her lashes to the red carpet! Click on the link below for details on when this new launch will be available!
1075,1.9252186,0.1195376,44,"We love a good base ! If you havent tried fit me foundation, we dont know what youre waiting for!"
1076,1.4276292,1.9194316,43,When youre cozy in bed and realize you forgot to take your makeup off.
1077,0.28280112,0.98300564,41,You know we love a pink lippie
1078,3.3255365,-0.49358878,24,"She's an icon, she's a legend, and SHE IS THE MOMENT! Happy th Birthday Great Lash !"
1079,3.6193423,-0.20689721,24,Its Great Lash Mascara's th Birthday ! Good thing is the new s !
1080,4.467639,-0.43804595,18,"Meet our latest and hardest working mascara yet, Colossal HR! A formula you can TRUST to keep up with your hot girl summer . This volumizing mascara gives up to hours of strong, thick lashes! Head to to shop"
1081,2.030204,1.6773583,57,"Friend: Just look natural, we arent wearing makeup today. Me:"
1082,4.1705236,-0.17945603,9,Treat your skin to our Fit Me Primer! It has SPF and keeps you skin mattified for up to hours!
1083,4.809753,-0.049873635,18,Ultimatte Slim Lipstick in the shade more blush.
1084,2.4486315,0.7699569,22,Which shade are you swiping on for your first girl's night out?!
1085,3.5527134,-0.40617076,27,"Right now, some of our beauty must-haves are Buy One Get One  Off! We're also throwing in a $2 coupon for any Maybelline product. But hurry, this offer ends /24!"
1086,2.9107528,0.9365694,-1,Which one of these fan faves is currently in your makeup bag?
1087,1.3810359,0.96019953,56,We dont make the rules !
1088,4.514817,-0.44883657,18,This is your sign to get Super Stay Step lipstick in constant cocoa.
1089,1.7902027,1.792896,57,My homegirls and I listening to people tell us we wear too much makeup.
1090,4.2126007,-0.38311523,46,Shine brighter than the fireworks tonight with Master Chrome highlighter !
1091,1.6605651,0.8723223,55,That moment when you realize it's a three-day weekend!
1092,4.359976,-0.24578184,9,The to that summer glow . You can wear our Glass Spray with or without makeup!
1093,1.6509911,0.8814006,55,When you realize tomorrow is Monday.....
1094,4.1700454,-0.21319847,9,Have fun in the sun with Fit Me Primer! It has SPF and keeps your skin mattified for up to hours !
1095,2.4788742,2.1314752,30,Amazon: Your prime day order has been received Me:
1096,1.8202208,1.6216882,48,Im not spending any more money. realizes its Prime Day
1097,3.756338,1.0191495,25,These glosses just hit different ! Shown here: Crystal
1098,3.2057114,0.7164333,54,The perfect nudes do exist ! Which shade is your favorite?
1099,2.2051005,1.832921,-1,Im going to wake up early tomorrow and be productive Me the next day:
1100,1.7709686,1.8188527,57,When someone says I wear too much makeup.
1101,4.1344495,-0.1781743,9,"Our New Fit Me Primer is going to be your staple this summer! It controls shine, blur pores AND has SPF ! Can be worn with or without makeup."
1102,4.8307724,-0.09341307,18,Color sensationalShine Compulsionlipstick in taupe seduction
1103,2.4187832,0.86818874,-1,"If you could only use one for the rest one of the summer, which one are you choosing??"
1104,2.4020185,2.177747,48,Applying just enough concealer on Mondays to cover up those weekend bags .
1105,3.558844,-0.45895568,27,Enter for a chance to win the Marvel x Maybelline collection !
1106,4.6208053,-0.19131842,18,Are you guys loving the lip blushing trend? Check out lifter gloss in petal to easily achieve the look.
1107,1.3721074,1.5671052,-1,"When my friends text me that theyre outside, but Im not ready yet."
1108,1.9993083,0.19387312,46,We hope you love it as much as we do . Available for purchase on website!
1109,4.6030326,-0.26131517,18,Lets talk about the glow! Comment down below if you like a luminous dewy look.
1110,3.831432,-2.393291,49,"Every Mother Counts works to make pregnancy and childbirth safe for everyone, everywhere. Shown here is the shade ruby for me"
1111,3.452156,-0.37033537,27,Happy Mothers Day from the Maybelline family !
1112,3.566454,0.19126818,-1,Which Maybelline foundation is currently in your makeup bag?
1113,1.9001031,1.3796502,-1,"Things youll look good in, this summer ."
1114,3.9090514,-0.21930927,9,Thats right! You heard correctly! Fit me is now available as a tinted moisturizer! Its currently available at Walmart and Coming to all stores in JUNE!
1115,3.6380136,-0.32341412,27,Our Marvel X Maybelline limited collection is now available in-stores at select and locations! Comment down below which product from this collection youll be picking up!
1116,4.6401196,-0.09499779,18,What is your favorite way to rock Lifter Gloss? Do you apply it over a matte shade or wear it alone? Comment down below your go-to lip combo.
1117,4.7245383,-0.052360415,18,Which lipstick is your favorite? We are loving ultimatte Slim Lipstick in the shade More Ruby. We currently have a spacial offer Buy Get  off until /8 on some of our best sellers! Comment down below which lippies you will be picking up at Ulta.
1118,2.4883778,1.5314796,54,Its the tones for me ! Are you going bold or neutral this weekend .
1119,4.6397147,0.06364165,18,But first let me apply my brow ultra slim pencil . What is your every day staple product?
1120,4.268465,-0.09339668,9,"We are living for a natural look. Dream BB Fresh is lightweight, hydrating and protects the skin! Are you loving a more natural look or full glam?"
1121,4.5900326,-0.23687991,18,Wants to look fierce after taking your mask off? Well Check out our Super Stay Matte Ink Liquid Lipstick. It can resist any mask !
1122,2.5884547,1.429766,48,Living for Lifter Gloss this weekend friday feels
1123,2.7591689,1.0053997,-1,Your number one monday morning essential: concealer or coffee?
1124,3.6239686,-0.39491424,27,Babellines! Our limited edition Marvel X Maybelline collection is available now in-stores only at select locations! This collection includes everything you need for a fierce makeup look!
1125,4.6737404,-0.07988267,18,"What's your favorite lifter gloss shade atm? We're loving shade, amber."
1126,4.814032,-0.22277297,18,"Obsessed with this soft glam! wearing great lash mascara, expert wear eyeshadows in made for mocha + sunlit bronze, and line express brownish black. mny it look"
1127,2.645376,0.9523056,-1,"If you could only wear of these products for the rest of your life, which one would it be?"
1128,3.1685984,-0.4033696,27,"Spring is in the air. Happy first day of spring, babellines!"
1129,4.2269793,-0.108054325,9,"Meet the bb cream that hydrates, brightens, and makes your skin look like your skin but better! Our dream bb fresh is an all-in-one that gives a natural finish and protects with SPF ."
1130,4.6473293,-0.24102426,18,This look is ! Alissa Janay wearing superstay HR full coverage foundation and tattoo studio HR sharpenable brow pencil in 'deep brown'. mny it look
1131,4.6881685,-0.27152276,18,Do you love falsies lash lift mascara? Did you know we launched falsies lash lift in an 'ultra black' shade? This new shade gives your lashes dramatic volume and lift!
1132,1.7797408,1.8603914,57,When people complain about how much makeup I buy
1133,2.2279396,-1.1216681,45,giveaway! This international womens day we want to gift you and a friend our entire color sensational ultimatte lipstick collection! iwd2021 To Enter: Follow Like and RT this post Tell us who inspires you US Only. See rules:
1134,2.823229,-1.7911478,7,Join us today for a free virtual mental health panel in collaboration with ! There's still time to register and reserve your spot! Go to: . Chat with us during the panel with brave together!
1135,4.784336,-0.10247564,18,We love a matte nude lipstick that's lightweight and comfortable on the lips! is wearing color sensational ultimatte slim lipstick in 'more taupe'.
1136,2.8275845,-1.7882895,7,"Join us on Friday, /5 for a free virtual mental health panel in collaboration with ! Register here to reserve your spot:"
1137,3.5458925,-2.785331,19,"Maybelline stands against hate, discrimination and racism in any form. We stand in solidarity with the Asian community. There is no tolerance for the recurring violence towards the Asian and Pacific Islander community."
1138,3.9394512,0.17982374,9,"We're concealing dark circles, bags and blemishes with fit me concealer. Which maybelline concealer are you wearing today?"
1139,4.5946274,-0.2843976,18,"Our limited edition superstay matte ink in 'thrill seeker' is available online until /1! When you buy a ""Make It BLACK"" product you are directly supporting Black creators and entrepreneurs. Get it here:"
1140,2.4870603,-1.1316803,-1,"giveaway! Enter for a chance to WIN a year's worth of Sky High Mascara, a virtual session &amp; starter pack (over $200 value) and a $500 Terez active wear shopping spree! You have until March , to enter! US ONLY Enter Here:"
1141,3.231251,-0.65382344,24,Happy Birthday to !! Were celebrating with a throwback of this iconic s supermodel makeup look! Watch the tutorial here:
1142,2.1845212,-0.46319863,-1,Our new product range sure is a distraction ... your wkd side
1143,1.3304462,-0.70751387,43,The perfect cocktail straight from the bottle but are you more of a Blue Lagoon or a Tropical Sunrise fan? your wkd side wkd cocktails
1144,1.4670589,-0.37892,43,"Whether youre at the pub or chilling at home, which mate owes you a WKD? your wkd side"
1145,1.9854993,-0.6495719,43,"Our NEW Party Pack is here and better than ever. Grab one, add mates and plan your night in (or out!) your wkd side"
1146,1.0762423,0.17087011,43,Who else is excited for the final TONIGHT?! love island wkd love island
1147,1.2359145,-0.46018517,43,Our bottles are hiding among the Islanders can you spot them all?! love island wkd love island
1148,0.4022391,0.4816407,41,We're getting closer and closer to the final and it feels like the drama is just increasing... love island wkd love island
1149,1.449935,-0.6907596,43,Which cocktail are you? Let your mates know which delicious WKD cocktail your birth month gives you! love island wkd love island
1150,1.7240695,-0.8953199,45,Want to win an EXCLUSIVE and WKD bundle? Just let us know how much you're loving 's series using only emojis . Go go go! T&amp;C's in our bio. love island your wkd side wkd love island
1151,0.07512852,0.68506706,41,The final in weeks drama being at an all-time high love island
1152,1.7362015,-1.0044119,43,"Happy Birthday to the nations favourite teacher, and WKD Blue drinker, Hugo Hammond Weve compiled some of Hugos iconic moments in the villa so far can anyone name them all? love island"
1153,-0.04092202,0.64679426,41,Thinking about the dumping later love island
1154,0.33167228,0.62146926,41,Us trying to get our head around last night's episode before the drama kicks off tonight love island
1155,0.45809016,0.5854156,41,No caption needed love island f eddy
1156,1.6207907,-0.9995917,43,Happy National Friendship Day - this is your sign to grab your bestie and couple-up with a bottle of WKD for tonights episode! We cant wait! love island wkd love island
1157,0.54012626,0.359805,43,Casa Amor is here and there is more drama than ever! What's your mood after last night's episode? love island
1158,0.16080047,0.7050739,41,This episode is going to be DRAMA love island
1159,0.08265633,0.8183141,41,Us after that dumping love island
1160,0.15168154,0.8192363,41,We can sense the tension right now love island
1161,0.4238839,0.5595999,41,What just happened please love island
1162,0.23226628,0.7737587,41,The tea is hot today love island
1163,0.4537588,0.8818605,41,When your bestie is chatting to the new bombshell love island
1164,0.25036463,0.8247168,41,We're here for this wholesome date love island
1165,0.08887582,0.7726254,41,The challenge that always causes beef love island
1166,1.4910791,-0.6825704,43,Got your mates coming round to watch ? Grab your WKD and snacking essentials to get ready for the hottest show this summer. Who fancies a Blue? love island love islandUK
1167,0.056433357,0.57133156,41,The friendships in the Villa are so strong it just gets harder each week watching people get dumped love island
1168,0.14013015,0.46690717,43,A recoupling with a twist? love island
1169,0.3307132,0.3988847,41,Worse than heartbreak. love island love islandUK
1170,2.0700278,-1.7353578,24,Happy National Emoji Day - we couldnt imagine life without them! Can you guess these iconic sayings from the emojis?! love island love islandUK e moji day
1171,0.19572611,0.7629703,41,Us watching the drama like love island
1172,-0.003741792,0.7064913,41,Bombshells left right and centre at the moment love island
1173,0.18879658,0.45585516,41,The girls RN love island love islandUK
1174,0.32188955,0.61802727,41,This episode is love island love islandUK
1175,-0.0072432025,0.6955366,41,"Dang, were going to miss all that Amble ramble love island"
1176,0.7260864,0.54207784,41,When you have no idea whats going on but youve already asked what? times love island love island uk
1177,1.2354041,-0.54959327,43,Couple-up your viewing with an ice-cold WKD. Available right now! love island wkd love island
1178,1.4359694,-0.66348046,43,WKD Blue on the menu? thats our kind of party. Congrats to (and of course) on an amazing performance in the Euros. its coming home
1179,1.1304219,-0.34894463,43,When you hear theyve got WKD Blue in for your welcome home party
1180,0.1275048,0.8276907,41,Us running to Twitter after that bombshell of an ending love island
1181,0.15140988,0.69765866,41,These pre-date vibes are getting us hyped for getting ready to go out out again love island
1182,0.16544767,0.8508473,41,Us knowing tension is coming love island
1183,2.2017367,-0.65340513,43,Picture this: Its pm is about to start youve got your mates round and now its time to sort the essentials! Let us know the night-in combo you'd couple up with love island
1184,0.36460993,0.76418823,41,Finding the best place for *that* chat love island
1185,0.15175012,0.75029033,41,Us tryna work out who is now with who in the Villa love island
1186,-0.07951868,0.66328204,41,The second the lights come on in the villa love island
1187,1.2284297,-0.625408,43,What do you mean you havent tried new WKD Cocktails Blue Lagoon yet?! love island
1188,0.28660303,0.85807395,41,Line of Booty? I think we know who the next bombshell is going to be love island
1189,-0.025069559,0.6387352,41,The rest of the villa spying on the dates love island
1190,0.3063083,0.3185878,-1,The boys making dinner for the new girls love island eat out to help out wkd love island
1191,1.6642857,-0.93249863,45,"You asked, we've delivered Enter to WIN a pair of WKD limited edition bottles and our highly requested flamingo glasses! Let us know who you'd share this ultimate couple with before the chance flamin-goes! love island wkd love island"
1192,-0.043841425,0.60008824,41,The girls heading back to the villa love island
1193,-0.023113884,0.6102093,41,The girls are leaving the villa#LoveIsland
1194,0.052782904,0.6680074,41,All the boys after the break love island
1195,0.7878916,0.1107189,43,When youre at the bar and you remember youve left your straighteners on at home love island wkd love island
1196,0.15406466,0.45652178,41,The girls debriefing about the guys every morning like it's a business meeting love island
1197,0.35259846,0.5544351,41,These Friday vibes got us like love island wkd love island
1198,0.2645066,0.46382067,41,Us waiting for the drama from tonight's recoupling love island wkd love island
1199,1.6554159,-0.7461381,43,Hands up for a watching party! With our packs weve got tasty Blue refreshment for you and all your mates. Find our big boxes in for only ! wkd love island love island
1200,0.4994928,0.7055019,41,When everyone already knows the bombshell except you... love island
1201,1.0279335,-0.31595156,43,When you taste NEW WKD Cocktails Tropical Sunrise for the first time wkd love island love island
1202,0.7540338,0.34043267,43,Anyone else got a feeling tonight is going to be an interesting one? love island wkd love island
1203,0.1684402,0.82430893,41,Us watching this challenge love island
1204,1.0204552,-0.24862452,-1,"""I'm sorry, they were sold out of WKD Blue"" love island wkd love island"
1205,1.4859959,-0.25862518,43,Who else is totally excited for tonights ?! Which WKD will you be coupling-up with this evening while you watch? love island wkd love island your wkd side
1206,1.6402506,-0.81125605,45,Want to win an EXCLUSIVE and WKD bundle? Just let us know how excited you are for 's series using only emojis . Go go go! T&amp;C's in our bio. love island your wkd side wkd love island
1207,1.3882008,-0.74270403,43,Whats your cocktail nickname? Are you a Spicy Sunrise or a Peachy Bellini use your birthday to find out! your wkd side love island wkd love island
1208,1.3859439,-0.46158037,43,"Youve seen the line up well, how about ours Which one of these tasty flavours would you step forward for? love island your wkd side"
1209,2.026393,-1.1625264,45,"WIN a couple of our Limited Edition Bottles! To celebrate our partnership with , we're giving away pairs of Pink to share. To win, just let us know how excited you are for this series using emojis ONLY! T&amp;C's in our bio. your wkd side love island"
1210,1.2960536,-0.49967483,43,Excited for ? Were giving away Love Island bundles with our mixed packs! Exclusive merch anyone? your wkd side love island
1211,1.3548558,-0.75599355,43,"Classic WKD cocktails now in a bottle, ahhh perfect Have you found a bottle in yet? While youre there, grab some ice for the perfect pour Enjoy! your wkd side"
1212,1.5057964,-0.8423564,43,"Ready to drink Summer in a bottle Available at Sorry, remind us why havent you tried WKD Cocktails yet?! Go grab some you wont be disappointed, we promise."
1213,1.5671058,-0.96793264,45,"Want to be the first to try a new WKD?! Simply guess the name of our two exciting new flavours for a chance to win a couple of bottles go on, were waiting T&amp;C's -"
1214,1.7548654,-0.20035592,-1,Something fruity is coming your wkd side
1215,1.1959455,-1.4382845,16,Great news great Brews. Our super-tasty Iron Brew flavour is now available at . Who's tried it? your wkd side
1216,1.5899926,-0.4184696,43,Whole squads UNITE!!!! Anyone else as excited as we are to get all the gang back together this week? How many are in your crew? lockdown easing your wkd side
1217,1.4947726,-2.1850827,26,"Its National Cocktail Day, so heres one for you to try. Who likes the look of this one?"
1218,2.9831939,0.76642597,54,"""Where's the last bottle of Blue?"""
1219,1.6602333,-0.9238557,43,"WIN yourself some essentials for the summer, a WKD jug, bottle opener and shutter shades . Perfect for sharing with mates. Simple tell us what your summer plans are. Emojis only! your wkd side summer is coming"
1220,1.4352856,-0.8546317,43,"And the Oscar for the Best Bottled Beverage goes to WKD, of course! Its the academy awards tonight, so we wondered whats your favourite ever film to drink a WKD to? Let us know below"
1221,1.690982,-0.8817075,43,Its a sign! This month we think you should try a WKD flavour that matches your Zodiac April Taurus were looking at you Let your friends know your beverage destiny! your wkd side zodiac energy daily horros cope
1222,1.7960294,-1.0249711,43,"ITS OFFICIAL! We can join our friends in a beer garden once more for drinks, sun (hopefully) and all-round good vibes. WKDs al-fresco! Which flavour are you grabbing first?!your wkd side summer 2021 support your local"
1223,1.648815,-0.29502863,43,"Bank Holiday Easter Monday! A day for. well, you tell us, we need some inspo. What is it a day for today? your wkd side"
1224,1.6105843,-0.43406337,43,"Happy Easter, everyone. Anyone else enjoying a bit of chocolate with their WKD today? Delightful! your wkd side"
1225,1.6019039,-0.964405,45,"To celebrate us being able to meet up with six of our mates, were giving away six lots of six mixed WKD ml bottles, and well throw in some other WKD goodies too. To enter, simply shout out some mates who are definitely in your top six. Cheers! T&amp;C's-"
1226,1.6134143,-0.84823066,45,"Hola! Its Friday, yeah! so weve got a new feature to celebrate. Fancy winning a WKD bucket with a bucketful of WKD? Simply name something other than WKD that youd keep in a bucket. Were waiting T&amp;C's -"
1227,1.5368091,0.6356536,-1,"When its GOOD Friday, that makes Thursday the new regular Friday, right? Whos got that Thursday feeling? your wkd side"
1228,1.7192466,-1.0059041,45,"Calling all cocktail makers! Fancy winning yourself and collaborating with us? Were looking to work with a mixologist on an exciting project this summer. If you fancy it, send us DM with a vid of you making your WKD cocktail. Competition closes midnight April th."
1229,1.4020271,-0.5260997,43,"Are you dressing up your fave WKD, adding a side of zest? Or is it a straight from the bottle situation?"
1230,1.6279733,-0.88038,45,"Are you a pro WKD cocktail maker and fancy winning yourself ? If yes, wed love to hear from you. DM us with a vid of you making your WKD cocktail idea for the chance to work with us on an exciting collaboration this summer. Tag a mix o log ist who might be interested. Cheers!"
